geometry,OBJECTID,Shape,NAME,MAPCODE12,Map code subtype,Bioregion,Biome,Changed in version,Change reference,Conservation target,Biome code,Group code,Group name,Bioregional code,Legend,Veg Type SQKM 2012,Document Link,Subtype name,Book Sort,Polygon SQKM,SHAPE_LENG
Geocortex.Gis.Geometries.Polygon,592,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.6527,3301.48133570156
Geocortex.Gis.Geometries.Polygon,593,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.0604,955.86973803319
Geocortex.Gis.Geometries.Polygon,594,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,1.6856,7782.97799090048
Geocortex.Gis.Geometries.Polygon,595,,Western Coastal Shale Band Vegetation,FFb2, ,Southwest Fynbos Bioregion,Fynbos,VM06,VegMap 2006,30,F,FFb,Shale Band Vegetation,F02,FFb 2  Western Coastal Shale Band Vegetation,134.5109,Descriptions\FFb_2_2006.docx, ,01 05 002,0.0175,1142.30161174341
Geocortex.Gis.Geometries.Polygon,596,,Hangklip Sand Fynbos,FFd6, ,Southwest Fynbos Bioregion,Fynbos,VM12,City of Cape Town (2011),30,F,FFd,Sand Fynbos,F02,FFd 6  Hangklip Sand Fynbos,88.9794,Descriptions\FFd_6_2006.docx, ,01 03 006,1.2287,6841.13389986181
Geocortex.Gis.Geometries.Polygon,597,,Cape Lowland Freshwater Wetlands,AZf1, ,Freshwater Wetlands,Azonal Vegetation,VM12,City of Cape Town (2011),24,AZ,AZf,Freshwater Wetlands,AZf,AZf 1  Cape Lowland Freshwater Wetlands,331.9622,Descriptions\AZf_1_2006.docx, ,10 04 001,0.1834,3716.86115029861
Geocortex.Gis.Geometries.Polygon,598,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.0576,930.39690052241
Geocortex.Gis.Geometries.Polygon,599,,Cape Inland Salt Pans,AZi9, ,Inland Saline Vegetation,Azonal Vegetation,VM06,VegMap 2006,24,AZ,AZi,Inland Saline Vegetation,AZi,AZi 9  Cape Inland Salt Pans,174.982,Descriptions\AZi_9_2006.docx, ,10 06 009,0.1467,1973.05902986715
Geocortex.Gis.Geometries.Polygon,600,,Albertinia Sand Fynbos,FFd9, ,South Coast Fynbos Bioregion,Fynbos,VM06,VegMap 2006,32,F,FFd,Sand Fynbos,F04,FFd 9  Albertinia Sand Fynbos,708.221,Descriptions\FFd_9_2006.docx, ,01 03 009,0.8026,4702.87691875938
Geocortex.Gis.Geometries.Polygon,601,,Albertinia Sand Fynbos,FFd9, ,South Coast Fynbos Bioregion,Fynbos,VM06,VegMap 2006,32,F,FFd,Sand Fynbos,F04,FFd 9  Albertinia Sand Fynbos,708.221,Descriptions\FFd_9_2006.docx, ,01 03 009,1.849,7124.38378929363
Geocortex.Gis.Geometries.Polygon,602,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.089,1558.33104537439
Geocortex.Gis.Geometries.Polygon,603,,Albertinia Sand Fynbos,FFd9, ,South Coast Fynbos Bioregion,Fynbos,VM06,VegMap 2006,32,F,FFd,Sand Fynbos,F04,FFd 9  Albertinia Sand Fynbos,708.221,Descriptions\FFd_9_2006.docx, ,01 03 009,1.7835,6358.32628153463
Geocortex.Gis.Geometries.Polygon,604,,Western Coastal Shale Band Vegetation,FFb2, ,Southwest Fynbos Bioregion,Fynbos,VM12,City of Cape Town (2011),30,F,FFb,Shale Band Vegetation,F02,FFb 2  Western Coastal Shale Band Vegetation,134.5109,Descriptions\FFb_2_2006.docx, ,01 05 002,0.0599,1014.24048615556
Geocortex.Gis.Geometries.Polygon,605,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.2628,2822.9779041248
Geocortex.Gis.Geometries.Polygon,606,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.057,908.94595334366
Geocortex.Gis.Geometries.Polygon,607,,Peninsula Granite Fynbos,FFg3, ,Southwest Fynbos Bioregion,Fynbos,VM12,City of Cape Town (2011),30,F,FFg,Granite Fynbos,F02,FFg 3  Peninsula Granite Fynbos,92.2711,Descriptions\FFg_3_2006.docx, ,01 08 003,0.0004,88.69536169728
Geocortex.Gis.Geometries.Polygon,608,,Peninsula Granite Fynbos,FFg3, ,Southwest Fynbos Bioregion,Fynbos,VM12,City of Cape Town (2011),30,F,FFg,Granite Fynbos,F02,FFg 3  Peninsula Granite Fynbos,92.2711,Descriptions\FFg_3_2006.docx, ,01 08 003,0.1833,2048.2639554963
Geocortex.Gis.Geometries.Polygon,609,,Albertinia Sand Fynbos,FFd9, ,South Coast Fynbos Bioregion,Fynbos,VM06,VegMap 2006,32,F,FFd,Sand Fynbos,F04,FFd 9  Albertinia Sand Fynbos,708.221,Descriptions\FFd_9_2006.docx, ,01 03 009,11.3915,19742.0815905942
Geocortex.Gis.Geometries.Polygon,610,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.143,1395.4181256959
Geocortex.Gis.Geometries.Polygon,611,,Western Coastal Shale Band Vegetation,FFb2, ,Southwest Fynbos Bioregion,Fynbos,VM12,City of Cape Town (2011),30,F,FFb,Shale Band Vegetation,F02,FFb 2  Western Coastal Shale Band Vegetation,134.5109,Descriptions\FFb_2_2006.docx, ,01 05 002,1.2496,17093.1303313414
Geocortex.Gis.Geometries.Polygon,612,,Overberg Sandstone Fynbos,FFs12, ,Southwest Fynbos Bioregion,Fynbos,VM06,VegMap 2006,30,F,FFs,Sandstone Fynbos,F02,FFs 12  Overberg Sandstone Fynbos,1169.4725,Descriptions\FFs12_2006.docx, ,01 01 012,131.2256,170223.172766572
Geocortex.Gis.Geometries.Polygon,613,,Peninsula Granite Fynbos,FFg3, ,Southwest Fynbos Bioregion,Fynbos,VM12,City of Cape Town (2011),30,F,FFg,Granite Fynbos,F02,FFg 3  Peninsula Granite Fynbos,92.2711,Descriptions\FFg_3_2006.docx, ,01 08 003,3.435,19648.5567568141
Geocortex.Gis.Geometries.Polygon,614,,Cape Inland Salt Pans,AZi9, ,Inland Saline Vegetation,Azonal Vegetation,VM06,VegMap 2006,24,AZ,AZi,Inland Saline Vegetation,AZi,AZi 9  Cape Inland Salt Pans,174.982,Descriptions\AZi_9_2006.docx, ,10 06 009,0.1329,1486.35224578333
Geocortex.Gis.Geometries.Polygon,615,,Reclaimed land,W5, ,Waterbodies,Waterbodies,VM12,City of Cape Town (2011),24,W,W,Waterbodies,W,W 5  Reclaimed land,5.9217, , ,25 01 005,0.0333,1181.83166140395
Geocortex.Gis.Geometries.Polygon,616,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.0526,843.49918191907
Geocortex.Gis.Geometries.Polygon,617,,Reclaimed land,W5, ,Waterbodies,Waterbodies,VM12,City of Cape Town (2011),24,W,W,Waterbodies,W,W 5  Reclaimed land,5.9217, , ,25 01 005,0.0218,2218.67676289277
Geocortex.Gis.Geometries.Polygon,618,,Canca Limestone Fynbos,FFl3, ,South Coast Fynbos Bioregion,Fynbos,VM06,VegMap 2006,32,F,FFl,Limestone Fynbos,F04,FFl 3  Canca Limestone Fynbos,1122.9582,Descriptions\FFl_3_2006.docx, ,01 11 003,0.0765,1025.72143981763
Geocortex.Gis.Geometries.Polygon,619,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.1678,1591.76728951098
Geocortex.Gis.Geometries.Polygon,620,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.1187,1585.37636876749
Geocortex.Gis.Geometries.Polygon,621,,Canca Limestone Fynbos,FFl3, ,South Coast Fynbos Bioregion,Fynbos,VM06,VegMap 2006,32,F,FFl,Limestone Fynbos,F04,FFl 3  Canca Limestone Fynbos,1122.9582,Descriptions\FFl_3_2006.docx, ,01 11 003,0.1989,1972.68883427587
Geocortex.Gis.Geometries.Polygon,622,,Albertinia Sand Fynbos,FFd9, ,South Coast Fynbos Bioregion,Fynbos,VM06,VegMap 2006,32,F,FFd,Sand Fynbos,F04,FFd 9  Albertinia Sand Fynbos,708.221,Descriptions\FFd_9_2006.docx, ,01 03 009,1.0694,6652.58224385424
Geocortex.Gis.Geometries.Polygon,623,,Canca Limestone Fynbos,FFl3, ,South Coast Fynbos Bioregion,Fynbos,VM06,VegMap 2006,32,F,FFl,Limestone Fynbos,F04,FFl 3  Canca Limestone Fynbos,1122.9582,Descriptions\FFl_3_2006.docx, ,01 11 003,0.0881,1098.89448215182
Geocortex.Gis.Geometries.Polygon,624,,Reclaimed land,W5, ,Waterbodies,Waterbodies,VM12,City of Cape Town (2011),24,W,W,Waterbodies,W,W 5  Reclaimed land,5.9217, , ,25 01 005,0.0247,2157.68588784864
Geocortex.Gis.Geometries.Polygon,625,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.1514,1537.24650103108
Geocortex.Gis.Geometries.Polygon,626,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.1309,1667.73899818355
Geocortex.Gis.Geometries.Polygon,627,,Groot Brak Dune Strandveld,FS9, ,South Strandveld Bioregion,Fynbos,VM06,VegMap 2006,36,F,FS,Western Strandveld,F12,FS 9  Groot Brak Dune Strandveld,202.8738,Descriptions\FS_9_2006.docx, ,01 19 009,2.4403,20127.2014880041
Geocortex.Gis.Geometries.Polygon,628,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.1137,1319.94870515676
Geocortex.Gis.Geometries.Polygon,629,,Canca Limestone Fynbos,FFl3, ,South Coast Fynbos Bioregion,Fynbos,VM06,VegMap 2006,32,F,FFl,Limestone Fynbos,F04,FFl 3  Canca Limestone Fynbos,1122.9582,Descriptions\FFl_3_2006.docx, ,01 11 003,0.0973,1467.75105160045
Geocortex.Gis.Geometries.Polygon,630,,Cape Lowland Freshwater Wetlands,AZf1, ,Freshwater Wetlands,Azonal Vegetation,VM06,VegMap 2006,24,AZ,AZf,Freshwater Wetlands,AZf,AZf 1  Cape Lowland Freshwater Wetlands,331.9622,Descriptions\AZf_1_2006.docx, ,10 04 001,0.2664,2739.10227184037
Geocortex.Gis.Geometries.Polygon,631,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.0817,1081.30058987317
Geocortex.Gis.Geometries.Polygon,632,,Canca Limestone Fynbos,FFl3, ,South Coast Fynbos Bioregion,Fynbos,VM06,VegMap 2006,32,F,FFl,Limestone Fynbos,F04,FFl 3  Canca Limestone Fynbos,1122.9582,Descriptions\FFl_3_2006.docx, ,01 11 003,0.3492,3209.01818835656
Geocortex.Gis.Geometries.Polygon,633,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.1501,1554.91456688638
Geocortex.Gis.Geometries.Polygon,634,,Southern Cape Valley Thicket,AT1, ,Albany Thicket,Albany Thicket,VM06,VegMap 2006,19,AT,AT,Albany Thicket,AT,AT 1  Southern Cape Valley Thicket,177.4431,Descriptions\AT_1_2006.docx, ,07 02 001,17.2699,84575.3920772634
Geocortex.Gis.Geometries.Polygon,635,,Cape Winelands Shale Fynbos,FFh5, ,Southwest Fynbos Bioregion,Fynbos,VM12,City of Cape Town (2011),30,F,FFh,Shale Fynbos,F02,FFh 5  Cape Winelands Shale Fynbos,84.2618,Descriptions\FFh_5_2006.docx, ,01 04 005,9.0106,32466.4442275903
Geocortex.Gis.Geometries.Polygon,636,,Canca Limestone Fynbos,FFl3, ,South Coast Fynbos Bioregion,Fynbos,VM06,VegMap 2006,32,F,FFl,Limestone Fynbos,F04,FFl 3  Canca Limestone Fynbos,1122.9582,Descriptions\FFl_3_2006.docx, ,01 11 003,0.3323,2415.09434278097
Geocortex.Gis.Geometries.Polygon,637,,Cape Seashore Vegetation,AZd3, ,Seashore Vegetation,Azonal Vegetation,VM12,City of Cape Town (2011),20,AZ,AZd,Seashore Vegetation,AZd,AZd 3  Cape Seashore Vegetation,243.5824,Descriptions\AZd_3_2006.docx, ,10 02 003,0.0003,93.54194986939
Geocortex.Gis.Geometries.Polygon,638,,Western Coastal Shale Band Vegetation,FFb2, ,Southwest Fynbos Bioregion,Fynbos,VM06,VegMap 2006,30,F,FFb,Shale Band Vegetation,F02,FFb 2  Western Coastal Shale Band Vegetation,134.5109,Descriptions\FFb_2_2006.docx, ,01 05 002,0.5107,6988.16636154231
Geocortex.Gis.Geometries.Polygon,639,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.0826,1151.84253682156
Geocortex.Gis.Geometries.Polygon,640,,Eastern Ruens Shale Renosterveld,FRs13, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRs,Shale Renosterveld,F08,FRs 13  Eastern Ruens Shale Renosterveld,2772.0479,Descriptions\FRs13_2006.docx, ,01 12 013,2.7805,9906.88241685503
Geocortex.Gis.Geometries.Polygon,641,,Cape Inland Salt Pans,AZi9, ,Inland Saline Vegetation,Azonal Vegetation,VM06,VegMap 2006,24,AZ,AZi,Inland Saline Vegetation,AZi,AZi 9  Cape Inland Salt Pans,174.982,Descriptions\AZi_9_2006.docx, ,10 06 009,0.1826,1722.00544793934
Geocortex.Gis.Geometries.Polygon,642,,Canca Limestone Fynbos,FFl3, ,South Coast Fynbos Bioregion,Fynbos,VM06,VegMap 2006,32,F,FFl,Limestone Fynbos,F04,FFl 3  Canca Limestone Fynbos,1122.9582,Descriptions\FFl_3_2006.docx, ,01 11 003,1.1915,4869.33665643229
Geocortex.Gis.Geometries.Polygon,643,,Canca Limestone Fynbos,FFl3, ,South Coast Fynbos Bioregion,Fynbos,VM06,VegMap 2006,32,F,FFl,Limestone Fynbos,F04,FFl 3  Canca Limestone Fynbos,1122.9582,Descriptions\FFl_3_2006.docx, ,01 11 003,2.0614,6787.38328920639
Geocortex.Gis.Geometries.Polygon,644,,Cape Seashore Vegetation,AZd3, ,Seashore Vegetation,Azonal Vegetation,VM12,City of Cape Town (2011),20,AZ,AZd,Seashore Vegetation,AZd,AZd 3  Cape Seashore Vegetation,243.5824,Descriptions\AZd_3_2006.docx, ,10 02 003,0.0924,2568.23176889819
Geocortex.Gis.Geometries.Polygon,645,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,14.0055,25951.7789771378
Geocortex.Gis.Geometries.Polygon,646,,Western Coastal Shale Band Vegetation,FFb2, ,Southwest Fynbos Bioregion,Fynbos,VM06,VegMap 2006,30,F,FFb,Shale Band Vegetation,F02,FFb 2  Western Coastal Shale Band Vegetation,134.5109,Descriptions\FFb_2_2006.docx, ,01 05 002,0.3151,5814.8382343711
Geocortex.Gis.Geometries.Polygon,647,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.0583,908.40935194509
Geocortex.Gis.Geometries.Polygon,648,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.1194,1412.05884704143
Geocortex.Gis.Geometries.Polygon,649,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.1699,1793.62733673521
Geocortex.Gis.Geometries.Polygon,650,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.0677,1052.63750729932
Geocortex.Gis.Geometries.Polygon,651,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.0557,886.80132227561
Geocortex.Gis.Geometries.Polygon,652,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.0765,1143.27236554076
Geocortex.Gis.Geometries.Polygon,653,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.0909,1143.39240364744
Geocortex.Gis.Geometries.Polygon,654,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.0535,920.30924586782
Geocortex.Gis.Geometries.Polygon,655,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.0798,1053.39559390711
Geocortex.Gis.Geometries.Polygon,656,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.2523,1917.09299545965
Geocortex.Gis.Geometries.Polygon,657,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.07,1083.86229647155
Geocortex.Gis.Geometries.Polygon,658,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.3205,2802.08028820862
Geocortex.Gis.Geometries.Polygon,659,,Cape Seashore Vegetation,AZd3, ,Seashore Vegetation,Azonal Vegetation,VM12,City of Cape Town (2011),20,AZ,AZd,Seashore Vegetation,AZd,AZd 3  Cape Seashore Vegetation,243.5824,Descriptions\AZd_3_2006.docx, ,10 02 003,0.008,728.35155430349
Geocortex.Gis.Geometries.Polygon,660,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.1219,1436.69016845566
Geocortex.Gis.Geometries.Polygon,661,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.0765,1180.77274345486
Geocortex.Gis.Geometries.Polygon,662,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.1165,1360.23560719888
Geocortex.Gis.Geometries.Polygon,663,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.1111,1412.25313919052
Geocortex.Gis.Geometries.Polygon,664,,Hangklip Sand Fynbos,FFd6, ,Southwest Fynbos Bioregion,Fynbos,VM12,City of Cape Town (2011),30,F,FFd,Sand Fynbos,F02,FFd 6  Hangklip Sand Fynbos,88.9794,Descriptions\FFd_6_2006.docx, ,01 03 006,0.2957,2378.70207238476
Geocortex.Gis.Geometries.Polygon,665,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.1962,1843.35922073547
Geocortex.Gis.Geometries.Polygon,666,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.1534,1715.82413316419
Geocortex.Gis.Geometries.Polygon,667,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.713,4035.3701604552
Geocortex.Gis.Geometries.Polygon,668,,Hangklip Sand Fynbos,FFd6, ,Southwest Fynbos Bioregion,Fynbos,VM12,City of Cape Town (2011),30,F,FFd,Sand Fynbos,F02,FFd 6  Hangklip Sand Fynbos,88.9794,Descriptions\FFd_6_2006.docx, ,01 03 006,0.3743,3435.01663893219
Geocortex.Gis.Geometries.Polygon,669,,Western Coastal Shale Band Vegetation,FFb2, ,Southwest Fynbos Bioregion,Fynbos,VM06,VegMap 2006,30,F,FFb,Shale Band Vegetation,F02,FFb 2  Western Coastal Shale Band Vegetation,134.5109,Descriptions\FFb_2_2006.docx, ,01 05 002,0.6479,7631.42868429978
Geocortex.Gis.Geometries.Polygon,670,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.4014,2517.85126363075
Geocortex.Gis.Geometries.Polygon,671,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.0818,1145.60469240954
Geocortex.Gis.Geometries.Polygon,672,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.079,1025.91782001001
Geocortex.Gis.Geometries.Polygon,673,,Canca Limestone Fynbos,FFl3, ,South Coast Fynbos Bioregion,Fynbos,VM06,VegMap 2006,32,F,FFl,Limestone Fynbos,F04,FFl 3  Canca Limestone Fynbos,1122.9582,Descriptions\FFl_3_2006.docx, ,01 11 003,383.7971,259495.054826194
Geocortex.Gis.Geometries.Polygon,674,,Cape Seashore Vegetation,AZd3, ,Seashore Vegetation,Azonal Vegetation,VM12,City of Cape Town (2011),20,AZ,AZd,Seashore Vegetation,AZd,AZd 3  Cape Seashore Vegetation,243.5824,Descriptions\AZd_3_2006.docx, ,10 02 003,0.0271,1729.48085729465
Geocortex.Gis.Geometries.Polygon,675,,Ruens Silcrete Renosterveld,FRc2, ,East Coast Renosterveld Bioregion,Fynbos,VM06,VegMap 2006,27,F,FRc,Silcrete Renosterveld,F08,FRc 2  Ruens Silcrete Renosterveld,209.8552,Descriptions\FRc_2_2006.docx, ,01 17 002,0.1568,1647.00978429415
